   2.5000000e+01   5.7900000e+02   5.8000000e+02   1.2500000e+02   2.2000000e+02
   2.6000000e+01   1.4000000e+02   5.8700000e+02   4.1000000e+02   5.7900000e+02
   2.7000000e+01   5.7900000e+02   4.0900000e+02   1.4000000e+02   1.3900000e+02
   2.8000000e+01   5.7900000e+02   5.8700000e+02   4.1000000e+02   5.8600000e+02
   2.9000000e+01   5.7900000e+02   5.8000000e+02   5.8800000e+02   4.6100000e+02
   3.0000000e+01   5.7900000e+02   4.0900000e+02   1.3900000e+02   4.6100000e+02
   3.1000000e+01   5.8900000e+02   5.7200000e+02   3.5300000e+02   5.7400000e+02
   3.2000000e+01   5.8900000e+02   5.7200000e+02   5.7400000e+02   5.2200000e+02
   3.3000000e+01   5.8900000e+02   5.9000000e+02   2.9200000e+02   3.1400000e+02
   3.4000000e+01   5.8900000e+02   5.2200000e+02   5.9100000e+02   4.8900000e+02
   3.5000000e+01   5.8900000e+02   2.9200000e+02   5.9200000e+02   5.9300000e+02
   3.6000000e+01   5.8900000e+02   4.8900000e+02   5.9200000e+02   5.9000000e+02
   3.7000000e+01   4.3500000e+02   5.9400000e+02   1.8800000e+02   1.8900000e+02
   3.8000000e+01   5.9500000e+02   5.6600000e+02   1.2200000e+02   5.7700000e+02
   3.9000000e+01   1.2200000e+02   5.9600000e+02   5.6600000e+02   5.9500000e+02
   4.0000000e+01   5.7700000e+02   5.6600000e+02   1.2200000e+02   5.6500000e+02
   4.1000000e+01   5.7700000e+02   1.5600000e+02   4.3300000e+02   5.6600000e+02
   4.2000000e+01   5.7700000e+02   5.6600000e+02   1.5700000e+02   1.5600000e+02
   4.3000000e+01   4.4400000e+02   5.9400000e+02   1.8800000e+02   4.3500000e+02
   4.4000000e+01   5.7700000e+02   4.3300000e+02   5.9500000e+02   5.6600000e+02
   4.5000000e+01   5.7700000e+02   5.9500000e+02   4.3300000e+02   4.3200000e+02
   4.6000000e+01   5.7500000e+02   4.3100000e+02   5.7700000e+02   1.5700000e+02
   4.7000000e+01   5.8800000e+02   1.2300000e+02   5.9600000e+02   5.6700000e+02
   4.8000000e+01   5.7500000e+02   5.7700000e+02   4.3100000e+02   5.7800000e+02
   4.9000000e+01   5.9700000e+02   3.7100000e+02   5.9800000e+02   5.9900000e+02
   5.0000000e+01   5.9700000e+02   5.1700000e+02   5.9800000e+02   6.0000000e+02
   5.1000000e+01   5.8800000e+02   1.2300000e+02   5.6700000e+02   1.2400000e+02
   5.2000000e+01   5.9700000e+02   5.9900000e+02   3.6200000e+02   3.7100000e+02
   5.3000000e+01   5.9700000e+02   5.9900000e+02   5.1700000e+02   5.3900000e+02
   5.4000000e+01   5.9700000e+02   6.0100000e+02   3.6200000e+02   5.9900000e+02
   5.5000000e+01   5.9700000e+02   5.3900000e+02   6.0100000e+02   5.9900000e+02
   5.6000000e+01   6.0200000e+02   1.2700000e+02   5.8700000e+02   3.8000000e+02
   5.7000000e+01   6.0200000e+02   2.4300000e+02   5.9000000e+02   2.4200000e+02
   5.8000000e+01   6.0200000e+02   4.1100000e+02   4.1200000e+02   1.4200000e+02
   5.9000000e+01   6.0200000e+02   5.8700000e+02   2.4100000e+02   6.0300000e+02
   6.0000000e+01   6.0200000e+02   4.1200000e+02   5.9000000e+02   3.8100000e+02
   6.1000000e+01   6.0200000e+02   4.1100000e+02   1.4200000e+02   1.4100000e+02
   6.2000000e+01   6.0300000e+02   5.8700000e+02   4.1000000e+02   6.0200000e+02
   6.3000000e+01   1.4100000e+02   6.0200000e+02   4.1000000e+02   3.8000000e+02
   6.4000000e+01   6.0400000e+02   2.7600000e+02   1.0700000e+02   2.7800000e+02
   6.5000000e+01   6.0500000e+02   1.0600000e+02   2.7900000e+02   2.7800000e+02
   6.6000000e+01   2.1100000e+02   1.0600000e+02   2.7900000e+02   6.0500000e+02
   6.7000000e+01   2.1100000e+02   6.0400000e+02   6.0500000e+02   1.0200000e+02
   6.8000000e+01   6.0400000e+02   1.0100000e+02   4.3700000e+02   1.0200000e+02
   6.9000000e+01   6.0500000e+02   5.8500000e+02   2.1100000e+02   1.0200000e+02
   7.0000000e+01   6.0600000e+02   2.2500000e+02   2.8900000e+02   2.8800000e+02
   7.1000000e+01   6.0700000e+02   2.1600000e+02   7.3000000e+01   7.2000000e+01
   7.2000000e+01   6.0800000e+02   6.0900000e+02   3.9300000e+02   6.1000000e+02
   7.3000000e+01   6.0700000e+02   6.0800000e+02   6.1100000e+02   6.1000000e+02
   7.4000000e+01   6.0900000e+02   6.0700000e+02   2.1600000e+02   6.1000000e+02
   7.5000000e+01   6.1000000e+02   6.0900000e+02   2.8000000e+02   2.1600000e+02
   7.6000000e+01   6.1200000e+02   4.5600000e+02   2.6000000e+01   2.5000000e+01
   7.7000000e+01   6.1200000e+02   4.5500000e+02   4.5600000e+02   2.5000000e+01
   7.8000000e+01   6.1200000e+02   3.3000000e+01   2.6500000e+02   2.6600000e+02
   7.9000000e+01   6.1200000e+02   2.6600000e+02   6.1300000e+02   1.7800000e+02
   8.0000000e+01   6.1200000e+02   5.8200000e+02   4.5700000e+02   6.1400000e+02
   8.1000000e+01   6.1200000e+02   3.2000000e+01   2.6500000e+02   3.3000000e+01
   8.2000000e+01   6.1400000e+02   5.8200000e+02   2.6400000e+02   6.1200000e+02
   8.3000000e+01   3.2000000e+01   6.1200000e+02   5.8200000e+02   1.7900000e+02
   8.4000000e+01   5.8400000e+02   1.0700000e+02   2.7600000e+02   1.0800000e+02
   8.5000000e+01   5.8400000e+02   1.0700000e+02   6.0400000e+02   2.7600000e+02
   8.6000000e+01   4.3600000e+02   5.8400000e+02   5.9400000e+02   1.0000000e+02
   8.7000000e+01   5.9400000e+02   1.0000000e+02   4.3500000e+02   4.3600000e+02
   8.8000000e+01   6.0400000e+02   6.1500000e+02   2.7600000e+02   2.7800000e+02
   8.9000000e+01   6.0400000e+02   2.7800000e+02   1.0700000e+02   1.0600000e+02
   9.0000000e+01   5.8400000e+02   1.0000000e+02   4.3600000e+02   1.0100000e+02
   9.1000000e+01   6.0400000e+02   5.8400000e+02   6.1500000e+02   4.3600000e+02
   9.2000000e+01   6.0400000e+02   4.3600000e+02   6.1500000e+02   4.3700000e+02
   9.3000000e+01   6.0400000e+02   5.8400000e+02   1.0100000e+02   2.1000000e+02
   9.4000000e+01   6.1600000e+02   3.9500000e+02   7.0000000e+00   4.0100000e+02
   9.5000000e+01   2.4100000e+02   6.0200000e+02   2.4200000e+02   1.2700000e+02
   9.6000000e+01   6.1600000e+02   4.0100000e+02   6.1700000e+02   6.1800000e+02
   9.7000000e+01   6.1600000e+02   2.1300000e+02   7.8000000e+01   1.9100000e+02
   9.8000000e+01   6.1600000e+02   2.1300000e+02   1.0000000e+01   7.8000000e+01
   9.9000000e+01   6.1600000e+02   6.1700000e+02   2.5300000e+02   6.1800000e+02
   1.0000000e+02   6.1600000e+02   1.0000000e+01   2.5300000e+02   7.9000000e+01
   1.0100000e+02   6.1600000e+02   2.1300000e+02   6.1900000e+02   6.2000000e+02
   1.0200000e+02   6.2100000e+02   3.6600000e+02   3.2700000e+02   3.6400000e+02
   1.0300000e+02   6.2200000e+02   4.0000000e+02   8.0000000e+01   8.0000000e+00
   1.0400000e+02   6.0900000e+02   6.0700000e+02   6.0800000e+02   6.2200000e+02
   1.0500000e+02   6.2200000e+02   6.0800000e+02   7.0000000e+01   1.9700000e+02
   1.0600000e+02   6.0700000e+02   6.2200000e+02   6.0900000e+02   2.1700000e+02
   1.0700000e+02   6.2200000e+02   7.0000000e+01   3.9300000e+02   8.0000000e+00
   1.0800000e+02   3.9300000e+02   6.2200000e+02   6.0800000e+02   7.0000000e+01
   1.0900000e+02   5.5500000e+02   1.0400000e+02   1.1100000e+02   2.1800000e+02
   1.1000000e+02   5.5200000e+02   3.9300000e+02   4.0000000e+02   6.0900000e+02
   1.1100000e+02   4.8700000e+02   6.2300000e+02   4.1000000e+02   6.0300000e+02
   1.1200000e+02   3.1300000e+02   6.0300000e+02   2.4100000e+02   6.2300000e+02
   1.1300000e+02   5.7700000e+02   1.2200000e+02   2.3900000e+02   1.2100000e+02
   1.1400000e+02   6.0300000e+02   2.4100000e+02   6.2300000e+02   5.8700000e+02
   1.1500000e+02   5.8700000e+02   6.2300000e+02   4.1000000e+02   5.8600000e+02
   1.1600000e+02   1.0200000e+02   5.8500000e+02   2.1100000e+02   1.0300000e+02
   1.1700000e+02   6.0500000e+02   2.7900000e+02   3.7700000e+02   2.7800000e+02
   1.1800000e+02   2.2000000e+02   2.4100000e+02   5.7900000e+02   5.8600000e+02
   1.1900000e+02   1.2700000e+02   5.8700000e+02   2.4100000e+02   6.0200000e+02
   1.2000000e+02   4.1000000e+02   6.0200000e+02   4.1100000e+02   6.0300000e+02
   1.2100000e+02   6.0200000e+02   5.8700000e+02   4.1000000e+02   3.8000000e+02
   1.2200000e+02   5.9800000e+02   3.6800000e+02   6.2400000e+02   3.3800000e+02
   1.2300000e+02   1.2600000e+02   3.7900000e+02   2.4100000e+02   1.2700000e+02
   1.2400000e+02   3.7900000e+02   2.4100000e+02   1.2700000e+02   5.8700000e+02
   1.2500000e+02   6.2500000e+02   6.2600000e+02   2.1500000e+02   6.2700000e+02
   1.2600000e+02   6.2500000e+02   7.5000000e+01   2.1500000e+02   2.1400000e+02
   1.2700000e+02   6.2500000e+02   6.2600000e+02   6.2700000e+02   4.6000000e+02
   1.2800000e+02   6.2500000e+02   1.9400000e+02   7.5000000e+01   7.6000000e+01
   1.2900000e+02   6.2500000e+02   1.9300000e+02   6.2600000e+02   4.6000000e+02
   1.3000000e+02   6.2500000e+02   7.6000000e+01   2.1400000e+02   1.9300000e+02
   1.3100000e+02   6.2800000e+02   5.1100000e+02   6.2900000e+02   5.8300000e+02
   1.3200000e+02   6.2800000e+02   6.3000000e+02   5.1100000e+02   5.5100000e+02
   1.3300000e+02   6.2800000e+02   6.1400000e+02   6.3100000e+02   4.7400000e+02
   1.3400000e+02   6.3200000e+02   5.0400000e+02   6.3300000e+02   6.3400000e+02
   1.3500000e+02   6.3200000e+02   4.2800000e+02   6.3300000e+02   5.0400000e+02
   1.3600000e+02   5.6300000e+02   4.2900000e+02   1.6000000e+02   5.6200000e+02
   1.3700000e+02   5.8000000e+02   4.6100000e+02   3.7800000e+02   1.5300000e+02
   1.3800000e+02   5.6200000e+02   4.2900000e+02   1.6000000e+02   4.2800000e+02
   1.3900000e+02   6.3200000e+02   6.3500000e+02   4.2900000e+02   6.3400000e+02
   1.4000000e+02   6.3200000e+02   6.3500000e+02   2.3500000e+02   5.6300000e+02
   1.4100000e+02   6.3200000e+02   4.2900000e+02   6.3500000e+02   5.6300000e+02
   1.4200000e+02   6.1000000e+02   6.1100000e+02   3.9400000e+02   6.0800000e+02
   1.4300000e+02   6.2700000e+02   6.1000000e+02   6.1100000e+02   3.9400000e+02
   1.4400000e+02   6.1100000e+02   6.0800000e+02   1.9600000e+02   3.9400000e+02
   1.4500000e+02   6.0700000e+02   7.1000000e+01   6.2200000e+02   2.1700000e+02
   1.4600000e+02   2.1700000e+02   7.1000000e+01   7.2000000e+01   6.0700000e+02
   1.4700000e+02   6.0700000e+02   2.1600000e+02   6.1000000e+02   6.1100000e+02
   1.4800000e+02   6.0800000e+02   3.9300000e+02   7.0000000e+01   6.9000000e+01
   1.4900000e+02   6.1000000e+02   6.0700000e+02   6.0800000e+02   6.0900000e+02
   1.5000000e+02   5.8400000e+02   2.0900000e+02   2.1000000e+02   1.0800000e+02
   1.5100000e+02   6.3600000e+02   6.3700000e+02   4.2400000e+02   5.0900000e+02
   1.5200000e+02   5.9200000e+02   2.4300000e+02   5.9000000e+02   3.8100000e+02
   1.5300000e+02   3.8100000e+02   2.4300000e+02   1.2900000e+02   3.8200000e+02
   1.5400000e+02   3.8200000e+02   2.4300000e+02   1.2900000e+02   2.4400000e+02
   1.5500000e+02   5.9200000e+02   6.3800000e+02   5.9300000e+02   2.4400000e+02
   1.5600000e+02   5.9200000e+02   6.3800000e+02   3.8200000e+02   4.1300000e+02
   1.5700000e+02   5.7300000e+02   5.4800000e+02   6.3900000e+02   4.6200000e+02
   1.5800000e+02   5.8400000e+02   2.1000000e+02   2.0900000e+02   1.0100000e+02
   1.5900000e+02   6.4000000e+02   6.4100000e+02   4.5000000e+01   4.3900000e+02
   1.6000000e+02   6.4000000e+02   5.8100000e+02   2.8500000e+02   6.4100000e+02
   1.6100000e+02   1.8100000e+02   6.4000000e+02   5.8100000e+02   2.8500000e+02
   1.6200000e+02   6.4000000e+02   6.4100000e+02   2.8500000e+02   1.8200000e+02
   1.6300000e+02   6.4000000e+02   4.5000000e+01   6.4100000e+02   1.8200000e+02
   1.6400000e+02   6.3900000e+02   6.4200000e+02   4.4500000e+02   5.2000000e+02
   1.6500000e+02   6.3900000e+02   1.0000000e+00   6.4300000e+02   4.6200000e+02
   1.6600000e+02   6.3900000e+02   4.6200000e+02   4.4500000e+02   1.0000000e+00
   1.6700000e+02   6.3900000e+02   3.7300000e+02   6.4200000e+02   6.4400000e+02
   1.6800000e+02   6.3900000e+02   6.4200000e+02   2.8400000e+02   2.3600000e+02
   1.6900000e+02   6.3900000e+02   4.4000000e+01   6.4200000e+02   2.3600000e+02
   1.7000000e+02   5.8000000e+02   2.8300000e+02   5.8800000e+02   1.2400000e+02
   1.7100000e+02   2.8300000e+02   5.7900000e+02   2.2000000e+02   5.8000000e+02
   1.7200000e+02   5.8000000e+02   5.8800000e+02   2.8300000e+02   5.7900000e+02
   1.7300000e+02   5.8000000e+02   5.8800000e+02   4.6100000e+02   5.6800000e+02
   1.7400000e+02   5.8000000e+02   1.3000000e+01   5.6800000e+02   1.5300000e+02
   1.7500000e+02   5.8000000e+02   1.2500000e+02   1.2400000e+02   1.3000000e+01
   1.7600000e+02   6.3300000e+02   6.4500000e+02   2.3400000e+02   3.3100000e+02
   1.7700000e+02   6.3300000e+02   6.4600000e+02   6.4500000e+02   3.3100000e+02
   1.7800000e+02   6.3300000e+02   6.4600000e+02   3.3100000e+02   6.4700000e+02
   1.7900000e+02   6.3300000e+02   6.4700000e+02   3.3100000e+02   3.5800000e+02
   1.8000000e+02   5.9800000e+02   6.0000000e+02   5.4300000e+02   6.2400000e+02
   1.8100000e+02   5.9800000e+02   6.0000000e+02   3.6800000e+02   3.7100000e+02
   1.8200000e+02   5.9800000e+02   6.4800000e+02   3.9900000e+02   5.1700000e+02
   1.8300000e+02   5.9800000e+02   5.9900000e+02   6.4800000e+02   5.1700000e+02
   1.8400000e+02   5.9800000e+02   6.0000000e+02   5.1700000e+02   5.4300000e+02
   1.8500000e+02   5.9700000e+02   6.0000000e+02   5.9800000e+02   3.7100000e+02
   1.8600000e+02   6.4900000e+02   5.4500000e+02   6.5000000e+02   6.5100000e+02
   1.8700000e+02   6.4900000e+02   6.5000000e+02   3.6900000e+02   6.5100000e+02
   1.8800000e+02   6.4900000e+02   6.5200000e+02   6.5100000e+02   2.9800000e+02
   1.8900000e+02   6.4900000e+02   6.5000000e+02   5.4500000e+02   4.9700000e+02
   1.9000000e+02   6.4900000e+02   6.5200000e+02   6.5300000e+02   4.9600000e+02
   1.9100000e+02   6.5400000e+02   6.5500000e+02   4.7000000e+02   6.5600000e+02
   1.9200000e+02   6.5400000e+02   6.5500000e+02   4.1600000e+02   4.7000000e+02
   1.9300000e+02   6.5400000e+02   6.5700000e+02   6.5500000e+02   2.4600000e+02
   1.9400000e+02   6.5400000e+02   2.4600000e+02   6.5500000e+02   3.1800000e+02
   1.9500000e+02   3.9200000e+02   6.2000000e+02   1.9200000e+02   6.2600000e+02
   1.9600000e+02   6.6000000e+01   3.9200000e+02   1.9300000e+02   4.6000000e+02
   1.9700000e+02   6.5800000e+02   6.5900000e+02   6.6000000e+02   3.0400000e+02
   1.9800000e+02   6.2600000e+02   3.9200000e+02   1.9300000e+02   1.9200000e+02
   1.9900000e+02   3.4100000e+02   6.2600000e+02   2.8200000e+02   2.1500000e+02
   2.0000000e+02   6.2500000e+02   6.2700000e+02   2.1500000e+02   1.9400000e+02
   2.0100000e+02   6.2500000e+02   4.6000000e+02   1.9400000e+02   1.9300000e+02
   2.0200000e+02   6.2600000e+02   6.2700000e+02   5.5300000e+02   6.6100000e+02
   2.0300000e+02   6.2600000e+02   6.2000000e+02   5.5300000e+02   3.9200000e+02
   2.0400000e+02   6.2900000e+02   4.7500000e+02   6.3000000e+02   6.6200000e+02
   2.0500000e+02   6.2900000e+02   6.6200000e+02   1.8300000e+02   4.4000000e+02
   2.0600000e+02   6.2900000e+02   2.8700000e+02   6.3000000e+02   3.0000000e+02
   2.0700000e+02   4.3300000e+02   5.8800000e+02   1.5500000e+02   5.5400000e+02
   2.0800000e+02   6.2900000e+02   6.3000000e+02   2.8700000e+02   6.6200000e+02
   2.0900000e+02   6.6300000e+02   6.0600000e+02   1.8600000e+02   4.4200000e+02
   2.1000000e+02   6.6300000e+02   6.6400000e+02   3.0900000e+02   2.2600000e+02
   2.1100000e+02   4.4100000e+02   6.6300000e+02   1.8500000e+02   4.4200000e+02
   2.1200000e+02   4.4200000e+02   6.6300000e+02   1.8500000e+02   1.8600000e+02
   2.1300000e+02   6.6500000e+02   3.0200000e+02   6.6600000e+02   2.6900000e+02
   2.1400000e+02   6.6300000e+02   6.6400000e+02   6.0600000e+02   4.4200000e+02
   2.1500000e+02   6.6300000e+02   6.6400000e+02   4.4200000e+02   5.0100000e+02
   2.1600000e+02   5.7200000e+02   3.1300000e+02   6.0300000e+02   3.1400000e+02
   2.1700000e+02   5.8900000e+02   5.2200000e+02   5.7400000e+02   5.9100000e+02
   2.1800000e+02   5.7200000e+02   5.7400000e+02   3.5400000e+02   3.5300000e+02
   2.1900000e+02   5.7200000e+02   6.0300000e+02   4.8700000e+02   4.8800000e+02
   2.2000000e+02   5.7200000e+02   5.7400000e+02   5.2200000e+02   5.3500000e+02
   2.2100000e+02   6.6700000e+02   6.6800000e+02   3.5700000e+02   6.6900000e+02
   2.2200000e+02   6.6700000e+02   5.2700000e+02   6.3400000e+02   5.0400000e+02
   2.2300000e+02   6.6700000e+02   6.6900000e+02   6.3400000e+02   5.2700000e+02
   2.2400000e+02   6.6700000e+02   6.7000000e+02   4.7800000e+02   5.2800000e+02
   2.2500000e+02   5.6700000e+02   5.8800000e+02   1.5500000e+02   4.3300000e+02
   2.2600000e+02   5.9600000e+02   4.3300000e+02   6.7100000e+02   5.0000000e+02
   2.2700000e+02   5.9500000e+02   2.4000000e+02   1.2200000e+02   5.9600000e+02
   2.2800000e+02   6.2200000e+02   1.9800000e+02   8.0000000e+00   8.0000000e+01
   2.2900000e+02   5.9600000e+02   6.7100000e+02   2.4000000e+02   3.1200000e+02
   2.3000000e+02   5.9600000e+02   5.6700000e+02   5.6600000e+02   4.3300000e+02
   2.3100000e+02   5.9600000e+02   5.9500000e+02   6.7100000e+02   4.3300000e+02
   2.3200000e+02   6.7200000e+02   6.5000000e+02   5.4500000e+02   6.5100000e+02
   2.3300000e+02   6.7200000e+02   3.6900000e+02   6.5000000e+02   6.5100000e+02
   2.3400000e+02   6.7200000e+02   6.5000000e+02   3.2200000e+02   6.7300000e+02
   2.3500000e+02   6.7200000e+02   6.7400000e+02   4.7300000e+02   6.7300000e+02
   2.3600000e+02   6.7200000e+02   6.7400000e+02   3.2200000e+02   2.5000000e+02
   2.3700000e+02   6.7200000e+02   6.5100000e+02   3.2100000e+02   3.6900000e+02
   2.3800000e+02   5.9500000e+02   5.7000000e+02   2.9100000e+02   3.1100000e+02
   2.3900000e+02   5.9500000e+02   6.7100000e+02   3.1100000e+02   2.4000000e+02
   2.4000000e+02   5.9500000e+02   5.7000000e+02   4.6700000e+02   4.6400000e+02
   2.4100000e+02   5.9500000e+02   6.7100000e+02   4.3300000e+02   4.6700000e+02
   2.4200000e+02   6.1600000e+02   1.9100000e+02   6.1900000e+02   2.1300000e+02
   2.4300000e+02   6.1900000e+02   1.9200000e+02   6.2000000e+02   2.1300000e+02
   2.4400000e+02   6.1900000e+02   6.2000000e+02   3.9200000e+02   3.9500000e+02
   2.4500000e+02   6.1900000e+02   3.9500000e+02   3.9200000e+02   6.4000000e+01
   2.4600000e+02   6.1900000e+02   6.5000000e+01   3.9200000e+02   1.9200000e+02
   2.4700000e+02   6.1900000e+02   3.9200000e+02   6.5000000e+01   6.4000000e+01
   2.4800000e+02   6.7500000e+02   6.7600000e+02   6.7700000e+02   2.7200000e+02
   2.4900000e+02   6.7500000e+02   6.7600000e+02   6.7800000e+02   4.8000000e+02
   2.5000000e+02   6.7500000e+02   4.4900000e+02   6.7600000e+02   4.8000000e+02
   2.5100000e+02   6.7500000e+02   4.8000000e+02   6.7900000e+02   5.3000000e+02
   2.5200000e+02   6.7500000e+02   6.7800000e+02   6.7900000e+02   4.8000000e+02
   2.5300000e+02   6.8000000e+02   6.8100000e+02   3.3400000e+02   6.8200000e+02
   2.5400000e+02   6.7500000e+02   4.8100000e+02   6.7700000e+02   4.4900000e+02
   2.5500000e+02   6.0500000e+02   6.8300000e+02   4.3800000e+02   5.0300000e+02
   2.5600000e+02   6.0400000e+02   6.0500000e+02   4.3700000e+02   6.1500000e+02
   2.5700000e+02   6.0500000e+02   2.8900000e+02   6.1500000e+02   2.7800000e+02
   2.5800000e+02   6.0500000e+02   6.8300000e+02   3.7700000e+02   2.7900000e+02
   2.5900000e+02   5.9400000e+02   6.1500000e+02   4.3600000e+02   4.4400000e+02
   2.6000000e+02   5.8400000e+02   5.9400000e+02   2.7600000e+02   6.1500000e+02
   2.6100000e+02   5.9400000e+02   1.8800000e+02   6.8400000e+02   4.4400000e+02
   2.6200000e+02   2.0700000e+02   1.9000000e+02   5.4000000e+01   6.0000000e+00
   2.6300000e+02   6.0400000e+02   5.8400000e+02   4.3600000e+02   1.0100000e+02
   2.6400000e+02   5.7000000e+01   2.2300000e+02   1.8800000e+02   2.2400000e+02
   2.6500000e+02   5.9400000e+02   6.1500000e+02   4.4400000e+02   6.8400000e+02
   2.6600000e+02   5.9400000e+02   6.1500000e+02   2.2400000e+02   2.7600000e+02
   2.6700000e+02   6.0100000e+02   4.8600000e+02   6.8500000e+02   5.4200000e+02
   2.6800000e+02   5.9800000e+02   6.8300000e+02   5.4400000e+02   5.8500000e+02
   2.6900000e+02   6.0100000e+02   6.8600000e+02   5.4200000e+02   6.8500000e+02
   2.7000000e+02   6.0100000e+02   6.8100000e+02   3.6700000e+02   3.4000000e+02
   2.7100000e+02   6.0100000e+02   3.6700000e+02   6.8500000e+02   3.2500000e+02
   2.7200000e+02   9.0000000e+00   2.1700000e+02   7.1000000e+01   7.2000000e+01
   2.7300000e+02   6.1000000e+02   6.0900000e+02   3.9300000e+02   5.5200000e+02
   2.7400000e+02   5.5300000e+02   6.2700000e+02   4.5900000e+02   6.6100000e+02
   2.7500000e+02   6.2700000e+02   4.5900000e+02   6.6100000e+02   6.1000000e+02
   2.7600000e+02   6.1000000e+02   2.8000000e+02   6.8700000e+02   2.8200000e+02
   2.7700000e+02   6.1000000e+02   5.5200000e+02   6.8700000e+02   6.0900000e+02
   2.7800000e+02   6.1000000e+02   6.6100000e+02   2.8200000e+02   6.8700000e+02
   2.7900000e+02   6.8800000e+02   6.4200000e+02   4.4000000e+01   2.3600000e+02
   2.8000000e+02   2.3600000e+02   6.8800000e+02   1.6800000e+02   4.4000000e+01
   2.8100000e+02   2.7500000e+02   6.8800000e+02   1.6800000e+02   2.3600000e+02
   2.8200000e+02   6.8800000e+02   6.6800000e+02   4.7700000e+02   6.4200000e+02
   2.8300000e+02   6.8800000e+02   6.8900000e+02   1.6900000e+02   4.4600000e+02
   2.8400000e+02   6.8800000e+02   6.6800000e+02   2.7500000e+02   6.8900000e+02
   2.8500000e+02   6.8800000e+02   1.6900000e+02   6.8900000e+02   2.7500000e+02
   2.8600000e+02   4.5400000e+02   1.7700000e+02   4.5500000e+02   6.9000000e+02
   2.8700000e+02   6.9000000e+02   1.7800000e+02   6.1300000e+02   2.6600000e+02
   2.8800000e+02   2.2200000e+02   1.1000000e+02   2.0800000e+02   1.0900000e+02
   2.8900000e+02   1.7700000e+02   2.6700000e+02   2.6600000e+02   6.9000000e+02
   2.9000000e+02   6.9000000e+02   6.9100000e+02   2.6700000e+02   6.8500000e+02
   2.9100000e+02   6.9000000e+02   6.9100000e+02   4.5400000e+02   1.7700000e+02
   2.9200000e+02   6.1300000e+02   6.1400000e+02   4.5600000e+02   5.0200000e+02
   2.9300000e+02   6.1200000e+02   6.1300000e+02   2.6500000e+02   6.1400000e+02
   2.9400000e+02   6.0100000e+02   6.1300000e+02   6.8500000e+02   4.8600000e+02
   2.9500000e+02   6.0100000e+02   6.3100000e+02   3.6200000e+02   3.2400000e+02
   2.9600000e+02   6.1300000e+02   6.1400000e+02   5.0200000e+02   6.3100000e+02
   2.9700000e+02   6.2600000e+02   2.1400000e+02   1.9200000e+02   1.9300000e+02
   2.9800000e+02   6.1300000e+02   2.6500000e+02   6.1400000e+02   3.2400000e+02
   2.9900000e+02   2.7900000e+02   1.0600000e+02   2.1100000e+02   2.1200000e+02
   3.0000000e+02   6.7600000e+02   6.7800000e+02   4.4800000e+02   6.9200000e+02
   3.0100000e+02   1.7100000e+02   4.4900000e+02   4.4800000e+02   6.7600000e+02
   3.0200000e+02   6.2400000e+02   3.6800000e+02   2.8700000e+02   3.0900000e+02
   3.0300000e+02   6.7600000e+02   6.9200000e+02   4.4800000e+02   1.7100000e+02
   3.0400000e+02   6.9300000e+02   6.6500000e+02   6.6600000e+02   4.8400000e+02
